iso_code,country,energy_metric,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2030_target
ARG,Argentina,fossil_capacity_gw,12.83,14.12,14.26,14.26,13.17,12.79,11.95,10.81,11.67,13.53,12.52,12.4,13.36,17.71,17.96,16.23,16.54,18.78,20.56,20.69,21.44,21.49,21.36,21.9,21.86,22.035,22.486,22.938,23.389,23.84,24.292,31.585
ARG,Argentina,hydro_share_elec,33.295,41.254,42.738,37.135,31.676,34.234,36.124,30.572,29.107,32.211,30.662,28.411,25.082,27.757,27.301,26.299,23.615,23.754,23.145,20.265,17.279,14.084,17.695,22.694,20.301,15.981,15.472,14.994,14.545,14.123,13.724,21.7
ARG,Argentina,nuclear_share_elec,7.199,7.962,6.952,8.317,8.184,6.873,7.335,7.099,6.894,7.611,6.627,5.83,5.505,5.26,4.64,5.725,6.572,4.579,4.926,6.22,7.307,7.289,5.805,6.457,7.15,5.497,5.381,5.272,5.17,5.073,4.982,9.59
ARG,Argentina,fossil_share_elec,59.017,50.321,49.594,53.494,59.162,57.903,55.477,61.222,62.832,59.034,61.415,64.465,67.839,65.289,66.274,66.276,68.431,70.095,69.821,68.15,65.961,66.163,61.346,56.32,56.969,61.385,60.639,59.939,59.28,58.66,58.075,43.02
ARG,Argentina,hydro_electricity,28.58,36.58,35.78,33.8,30.46,34.22,38.02,31.22,31.2,34.62,33.36,31.19,29.16,32.77,32.42,32.34,29.75,31.59,32.28,27.5,23.67,19.65,22.77,31.49,29.67,25.45,25.45,25.45,25.45,25.45,25.45,49.286
ARG,Argentina,nuclear_electricity,6.18,7.06,5.82,7.57,7.87,6.87,7.72,7.25,7.39,8.18,7.21,6.4,6.4,6.21,5.51,7.04,8.28,6.09,6.87,8.44,10.01,10.17,7.47,8.96,10.45,8.755,8.852,8.948,9.045,9.142,9.239,21.785
ARG,Argentina,fossil_electricity,50.66,44.62,41.52,48.69,56.89,57.88,58.39,62.52,67.35,63.45,66.82,70.77,78.87,77.08,78.7,81.5,86.21,93.22,97.38,92.48,90.36,92.31,78.94,78.15,83.26,97.76,99.747,101.735,103.722,105.71,107.697,97.681
AUS,Australia,hydro_capacity_gw,6.78,6.78,6.78,6.78,6.86,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.71,7.71,7.71,7.71,7.71,7.71,8.06,7.78,7.78,7.78,7.78,7.78,7.78,7.2
AUS,Australia,solar_capacity_gw,0.02,0.03,0.03,0.04,0.05,0.05,0.06,0.07,0.08,0.33,1.09,1.42,2.51,3.31,4.14,5.04,5.88,7.24,11.13,15.45,19.77,24.4,28.89,30.67,35.86,39.989,44.051,48.114,52.176,56.239,60.301,50.8
AUS,Australia,wind_capacity_gw,0.03,0.08,0.11,0.19,0.38,0.74,0.82,1.25,1.44,1.7,1.86,2.13,2.56,3.22,3.8,4.32,4.68,5.41,6.41,7.88,10.21,10.56,11.97,12.91,15.29,16.241,17.615,18.989,20.362,21.736,23.109,34.4
