iso_code,country,energy_metric,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
GBR,United Kingdom,gas_share_elec,40.793,38.046,40.551,38.498,41.009,39.561,36.748,43.125,46.988,45.757,47.274,40.794,28.248,27.389,30.629,30.316,43.565,41.627,40.645,42.128,37.116,41.191,39.906,36.087,31.645,34.777,33.763,32.765,31.783,30.815,29.863
GBR,United Kingdom,renewables_share_elec,2.73,2.558,2.961,2.764,3.692,4.388,4.723,5.119,5.85,6.936,7.046,9.802,11.63,15.206,19.585,25.302,25.266,30.103,34.042,37.899,44.328,41.074,43.08,48.159,52.774,50.52,52.211,53.876,55.515,57.129,58.717
GBR,United Kingdom,low_carbon_share_elec,26.163,26.71,26.355,25.698,24.58,25.542,24.411,21.514,19.846,25.926,23.77,29.01,31.485,35.385,38.939,46.652,47.099,51.514,54.153,55.682,60.993,56.532,58.199,62.571,67.658,65.223,66.237,67.235,68.217,69.185,70.137
GBR,United Kingdom,fossil_share_elec,73.837,73.29,73.645,74.302,75.42,74.458,75.589,78.486,80.154,74.074,76.23,70.99,68.515,64.615,61.061,53.348,52.901,48.486,45.847,44.318,39.007,43.468,41.801,37.429,32.342,34.777,33.763,32.765,31.783,30.815,29.863
GBR,United Kingdom,renewables_share_energy,1.09,1.04,1.24,1.19,1.55,1.86,2.05,2.34,2.81,2.99,3.04,4.27,4.87,6.66,8.51,10.56,10.66,12.44,13.98,15.68,19.07,17.48,19.07,19.98,21.29,20.25,21.174,22.099,23.024,23.948,24.873
GBR,United Kingdom,hydro_electricity,5.09,4.05,4.79,3.23,4.84,4.92,4.59,5.08,5.14,5.23,3.59,5.69,5.31,4.7,5.89,6.3,5.37,5.88,5.44,5.93,6.88,5.42,5.66,5.54,5.76,5.852,5.852,5.852,5.852,5.852,5.852
GBR,United Kingdom,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.02,0.04,0.24,1.35,2.01,4.05,7.53,10.41,11.46,12.67,12.42,12.55,12.13,13.34,13.88,14.79,14.55,14.91,15.269,15.629,15.989,16.348
GBR,United Kingdom,wind_electricity,0.94,0.96,1.25,1.29,1.94,2.9,4.22,5.27,7.13,9.28,10.29,15.96,19.84,28.4,31.95,40.27,37.16,49.65,56.91,63.84,75.62,64.93,80.21,82.15,83.28,89.609,93.906,98.203,102.5,106.797,111.094
GBR,United Kingdom,biofuel_electricity,3.88,4.53,5.08,6.17,7.36,9.1,9.28,9.32,9.65,10.71,12.26,13.31,14.74,18.1,22.62,29.26,30.07,31.9,35.11,37.54,38.58,40.01,35.85,34.1,40.09,42.861,44.593,46.325,48.057,49.789,51.521
GBR,United Kingdom,nuclear_electricity,85.06,90.09,87.85,88.69,80.0,81.62,75.45,63.03,52.49,69.1,62.14,68.98,70.41,70.61,63.75,70.34,71.73,70.34,65.06,56.18,50.24,46.1,47.4,40.6,40.59,44.491,42.782,41.073,39.363,37.654,35.944
GBR,United Kingdom,coal_electricity,119.95,131.46,124.28,138.46,131.79,134.64,148.85,135.94,124.38,103.04,107.59,108.44,142.79,130.26,100.24,75.88,30.67,22.53,16.83,6.92,5.7,6.79,5.94,3.78,1.9,0.0,0.0,0.0,0.0,0.0,0.0
GBR,United Kingdom,gas_electricity,148.08,141.91,152.28,148.88,157.06,152.64,140.83,165.79,176.22,166.5,175.65,146.5,100.17,95.84,100.89,99.88,143.13,136.75,131.49,133.09,111.89,122.84,125.11,101.66,86.3,105.235,102.987,100.74,98.492,96.244,93.996
GBR,United Kingdom,renewables_electricity,9.91,9.54,11.12,10.69,14.14,16.93,18.1,19.68,21.94,25.24,26.18,35.2,41.24,53.21,64.51,83.36,83.01,98.89,110.13,119.73,133.63,122.49,135.06,135.67,143.92,152.871,159.26,165.649,172.038,178.427,184.815
GBR,United Kingdom,fossil_electricity,268.03,273.37,276.56,287.34,288.85,287.28,289.68,301.73,300.6,269.54,283.24,254.94,242.96,226.1,201.13,175.76,173.8,159.28,148.32,140.01,117.59,129.63,131.05,105.44,88.2,105.235,102.987,100.74,98.492,96.244,93.996
USA,United States,hydro_capacity_gw,82.17,81.96,82.76,82.05,81.22,81.12,81.39,81.44,81.62,82.21,82.51,82.35,82.44,82.9,83.39,83.37,83.66,83.64,83.72,83.62,83.81,84.25,84.39,84.3,84.15,84.18,84.18,84.18,84.18,84.18,84.18
USA,United States,solar_capacity_gw,0.6,0.46,0.46,0.68,0.75,0.88,1.1,1.44,1.62,2.09,3.38,5.64,8.61,13.04,17.65,23.44,34.72,43.11,51.57,60.83,75.79,94.79,112.84,139.93,177.59,183.807,204.283,224.758,245.233,265.709,286.184
USA,United States,wind_capacity_gw,2.38,3.86,4.42,6.0,6.46,8.71,11.33,16.52,24.65,34.3,39.14,45.68,59.08,59.97,64.23,72.57,81.29,87.6,94.52,103.67,118.48,132.85,141.5,147.52,152.65,168.043,178.225,188.408,198.59,208.773,218.955
USA,United States,biofuel_capacity_gw,8.32,8.25,8.36,8.4,8.61,8.72,9.01,9.73,9.94,10.14,10.29,10.49,11.22,12.28,12.42,12.97,12.9,12.84,12.62,12.06,11.89,11.34,11.11,10.84,10.76,12.87,13.043,13.216,13.389,13.562,13.735
USA,United States,nuclear_capacity_gw,97.86,98.16,98.66,99.21,99.63,99.99,100.33,100.27,100.76,101.0,101.17,101.42,101.88,99.24,98.57,98.67,99.56,99.63,99.43,98.12,96.5,95.55,94.66,95.71,96.83,97.131,96.994,96.857,96.72,96.583,96.446
USA,United States,coal_capacity_gw,321.06,315.9,317.36,315.01,315.32,315.44,315.21,315.05,315.32,316.23,318.96,319.92,311.46,304.68,300.28,281.46,269.08,258.92,245.03,230.86,217.53,211.41,191.5,180.21,175.75,200.705,194.67,188.635,182.601,176.566,170.531
USA,United States,gas_capacity_gw,243.24,253.19,312.51,355.44,371.01,383.06,388.29,392.88,397.46,401.27,407.03,415.19,422.37,425.39,432.15,439.43,447.18,456.44,472.33,479.43,488.33,494.37,503.9,509.6,508.18,535.717,544.927,554.137,563.347,572.557,581.767
USA,United States,renewables_capacity_gw,93.47,94.53,96.0,97.13,97.04,99.43,102.83,109.13,117.83,128.74,135.32,144.16,161.35,168.19,177.69,192.35,212.57,227.19,242.43,260.18,289.97,323.23,349.84,382.59,425.15,448.9,479.731,510.562,541.392,572.223,603.054
USA,United States,fossil_capacity_gw,564.3,569.09,629.87,670.45,686.33,698.5,703.5,707.93,712.78,717.5,725.99,735.11,733.83,730.07,732.43,720.89,716.26,715.36,717.36,710.29,705.86,705.78,695.4,689.81,683.93,736.422,739.598,742.773,745.948,749.123,752.298
USA,United States,hydro_share_elec,7.354,5.819,6.863,7.185,6.831,6.777,7.141,5.94,6.16,6.939,6.291,7.767,6.811,6.603,6.278,6.069,6.481,7.354,6.923,6.888,7.015,6.011,5.881,5.688,5.458,5.634,5.562,5.492,5.423,5.356,5.291
USA,United States,solar_share_elec,0.013,0.015,0.015,0.014,0.015,0.014,0.013,0.015,0.021,0.023,0.03,0.045,0.109,0.226,0.717,0.971,1.362,1.934,2.255,2.605,3.276,4.01,4.848,5.686,6.994,7.116,7.795,8.457,9.102,9.731,10.345
USA,United States,wind_share_elec,0.152,0.188,0.278,0.301,0.372,0.458,0.672,0.85,1.372,1.907,2.338,2.983,3.535,4.2,4.504,4.744,5.634,6.365,6.586,7.211,8.468,9.224,10.267,10.022,10.405,11.181,11.74,12.285,12.817,13.336,13.842
USA,United States,biofuel_share_elec,1.654,1.391,1.442,1.434,1.407,1.395,1.386,1.371,1.364,1.407,1.385,1.407,1.447,1.523,1.587,1.583,1.558,1.57,1.493,1.402,1.371,1.323,1.226,1.123,1.069,1.259,1.242,1.226,1.211,1.195,1.18
USA,United States,nuclear_share_elec,20.531,21.493,20.945,20.532,20.723,20.091,19.885,19.908,19.982,20.622,19.932,19.613,19.314,19.742,19.765,19.828,19.998,20.147,19.494,19.727,19.793,19.015,18.239,18.439,18.003,17.917,17.701,17.491,17.285,17.085,16.889
USA,United States,coal_share_elec,53.548,53.227,51.904,53.062,51.99,51.715,50.28,49.781,49.217,45.327,45.628,43.025,38.009,39.561,39.217,33.638,30.757,30.181,27.764,23.518,19.38,21.901,19.657,16.065,15.016,15.562,13.98,12.437,10.933,9.466,8.034
USA,United States,gas_share_elec,16.748,17.867,18.554,17.472,18.662,19.551,20.623,22.134,21.884,23.774,24.396,25.16,30.776,28.145,27.933,33.168,34.211,32.448,35.485,38.649,40.698,38.515,39.882,42.978,43.055,41.331,41.98,42.613,43.229,43.831,44.418
USA,United States,renewables_share_elec,9.173,7.413,8.597,8.934,8.625,8.643,9.211,8.177,8.917,10.276,10.044,12.202,11.901,12.551,13.085,13.366,15.035,17.224,17.257,18.106,20.129,20.568,22.221,22.518,23.926,25.19,26.339,27.46,28.553,29.619,30.658
USA,United States,low_carbon_share_elec,29.704,28.906,29.542,29.466,29.348,28.734,29.096,28.085,28.899,30.898,29.976,31.815,31.215,32.294,32.85,33.194,35.033,37.371,36.751,37.833,39.922,39.583,40.461,40.957,41.929,43.107,44.04,44.95,45.838,46.703,47.548
USA,United States,fossil_share_elec,70.296,71.094,70.458,70.534,70.652,71.266,70.904,71.915,71.101,69.102,70.024,68.185,68.785,67.706,67.15,66.806,64.967,62.629,63.249,62.167,60.078,60.417,59.539,59.043,58.071,56.893,55.96,55.05,54.162,53.297,52.452
USA,United States,renewables_share_energy,3.86,3.29,3.85,4.01,3.94,4.06,4.5,4.22,4.83,5.6,5.64,6.65,6.65,6.89,7.01,7.22,7.99,8.75,8.64,8.97,10.12,10.12,10.87,11.21,12.05,11.461,11.817,12.173,12.528,12.884,13.24
USA,United States,hydro_electricity,270.03,208.14,255.59,267.27,259.93,263.76,282.69,240.61,248.54,268.82,254.7,312.93,271.29,263.88,253.19,243.99,261.13,293.84,286.62,282.61,279.95,246.47,248.76,239.01,237.04,250.246,250.246,250.246,250.246,250.246,250.246
USA,United States,solar_electricity,0.49,0.54,0.55,0.53,0.58,0.55,0.51,0.61,0.86,0.89,1.21,1.82,4.33,9.04,28.92,39.03,54.87,77.28,93.36,106.89,130.72,164.42,205.07,238.94,303.75,316.11,350.739,385.369,419.998,454.627,489.256
USA,United States,wind_electricity,5.59,6.74,10.35,11.19,14.14,17.81,26.59,34.45,55.36,73.89,94.65,120.18,140.82,167.84,181.65,190.72,226.99,254.3,272.67,295.88,337.94,378.2,434.3,421.14,451.9,496.657,528.249,559.841,591.433,623.024,654.616
USA,United States,biofuel_electricity,60.73,49.75,53.71,53.34,53.54,54.28,54.86,55.54,55.03,54.49,56.09,56.67,57.62,60.86,63.99,63.63,62.76,62.73,61.83,57.51,54.7,54.25,51.85,47.2,46.42,55.913,55.896,55.879,55.862,55.845,55.828
USA,United States,nuclear_electricity,753.89,768.83,780.06,763.73,788.53,781.99,787.22,806.42,806.21,798.85,806.97,790.2,769.33,789.02,797.17,797.18,805.69,804.95,807.08,809.41,789.88,779.65,771.54,774.87,781.86,795.89,796.464,797.039,797.613,798.188,798.762
USA,United States,coal_electricity,1966.27,1903.96,1933.13,1973.74,1978.3,2012.87,1990.51,2016.46,1985.8,1755.9,1847.29,1733.43,1514.04,1581.11,1581.71,1352.4,1239.15,1205.84,1149.49,964.96,773.39,898.0,831.51,675.11,652.16,691.271,629.011,566.75,504.489,442.228,379.968
USA,United States,gas_electricity,614.99,639.13,691.01,649.91,710.1,760.96,816.44,896.59,882.98,920.98,987.7,1013.69,1225.89,1124.84,1126.61,1333.48,1378.31,1296.44,1469.13,1585.81,1624.17,1579.19,1687.06,1806.06,1869.9,1835.943,1888.889,1941.834,1994.779,2047.725,2100.67
USA,United States,renewables_electricity,336.84,265.17,320.2,332.33,328.19,336.4,364.65,331.21,359.79,398.09,406.65,491.6,474.06,501.62,527.75,537.37,605.75,688.15,714.48,742.89,803.31,843.34,939.98,946.29,1039.11,1118.926,1185.13,1251.334,1317.538,1383.742,1449.946
USA,United States,fossil_electricity,2581.26,2543.09,2624.14,2623.65,2688.4,2773.83,2806.95,2913.05,2868.78,2676.88,2834.99,2747.12,2739.93,2705.95,2708.32,2685.88,2617.46,2502.28,2618.62,2550.77,2397.56,2477.19,2518.57,2481.17,2522.06,2527.215,2517.899,2508.584,2499.268,2489.953,2480.637
VIR,United States Virgin Islands,hydro_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.021,0.024,0.026,0.028,0.03,0.032
VIR,United States Virgin Islands,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,biofuel_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,nuclear_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,renewables_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.021,0.024,0.026,0.028,0.03,0.032
VIR,United States Virgin Islands,fossil_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,hydro_share_elec,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,solar_share_elec,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
VIR,United States Virgin Islands,wind_share_elec,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,biofuel_share_elec,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,nuclear_share_elec,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,coal_share_elec,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,gas_share_elec,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,renewables_share_elec,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
VIR,United States Virgin Islands,low_carbon_share_elec,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
VIR,United States Virgin Islands,fossil_share_elec,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,renewables_share_energy,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
VIR,United States Virgin Islands,hydro_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.033,0.036,0.04,0.043,0.046
VIR,United States Virgin Islands,wind_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,biofuel_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,nuclear_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,coal_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,gas_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,United States Virgin Islands,renewables_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.033,0.036,0.04,0.043,0.046
VIR,United States Virgin Islands,fossil_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,Uruguay,hydro_capacity_gw,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54
URY,Uruguay,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.24,0.25,0.25,0.26,0.27,0.28,0.3,0.33,0.329,0.341,0.354,0.367,0.38,0.393
URY,Uruguay,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.04,0.05,0.06,0.48,0.86,1.21,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52
URY,Uruguay,biofuel_capacity_gw,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.17,0.17,0.17,0.23,0.24,0.24,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.74,0.74,0.644,0.672,0.7,0.728,0.756,0.784
URY,Uruguay,nuclear_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,Uruguay,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,Uruguay,gas_capacity_gw,0.5,0.5,0.5,0.5,0.49,0.49,0.69,0.69,0.79,0.79,0.79,0.79,0.89,1.09,1.09,1.02,0.57,0.75,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.212,1.242,1.272,1.301,1.331,1.36
URY,Uruguay,renewables_capacity_gw,1.56,1.56,1.55,1.55,1.55,1.55,1.55,1.71,1.72,1.74,1.81,1.82,1.83,2.01,2.43,2.88,3.26,3.72,3.73,3.73,3.74,3.75,3.76,4.1,4.13,4.032,4.073,4.114,4.155,4.196,4.237
URY,Uruguay,fossil_capacity_gw,0.5,0.5,0.5,0.5,0.49,0.49,0.69,0.69,0.79,0.79,0.79,0.79,0.89,1.09,1.09,1.02,0.57,0.75,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.212,1.242,1.272,1.301,1.331,1.36
URY,Uruguay,hydro_share_elec,99.436,99.567,99.582,99.533,99.17,99.405,98.611,98.284,83.643,85.329,87.06,82.971,79.009,83.69,78.455,64.609,58.377,53.107,46.003,50.974,32.053,38.922,42.179,29.705,44.553,36.746,36.341,35.944,35.556,35.177,34.805
URY,Uruguay,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391,1.117,1.907,2.875,2.64,3.605,3.545,3.706,4.135,3.244,3.889,3.982,4.072,4.161,4.248,4.333
URY,Uruguay,wind_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.725,1.408,1.603,1.427,5.935,16.172,22.264,26.624,33.17,29.855,42.947,36.854,35.434,40.169,29.07,34.137,33.604,33.084,32.575,32.076,31.588
URY,Uruguay,biofuel_share_elec,0.564,0.433,0.418,0.467,0.83,0.595,1.389,1.716,16.171,13.659,11.387,14.469,19.242,14.883,15.61,18.828,18.243,18.15,17.882,15.776,21.395,20.606,18.681,25.992,23.133,25.064,25.907,26.73,27.537,28.326,29.098
URY,Uruguay,nuclear_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,Uruguay,coal_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,Uruguay,gas_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.337,0.828,1.152,0.146,0.0,0.0,0.0,0.0,0.212,0.07,0.754,0.0,0.074,0.0,0.0,0.0,0.164,0.167,0.169,0.171,0.174,0.176
URY,Uruguay,renewables_share_elec,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.814,99.663,99.172,98.848,99.854,100.0,100.0,100.0,100.0,99.788,99.93,99.246,100.0,99.926,100.0,100.0,100.0,99.836,99.833,99.831,99.829,99.826,99.824
URY,Uruguay,low_carbon_share_elec,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.814,99.663,99.172,98.848,99.854,100.0,100.0,100.0,100.0,99.788,99.93,99.246,100.0,99.926,100.0,100.0,100.0,99.836,99.833,99.831,99.829,99.826,99.824
URY,Uruguay,fossil_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.337,0.828,1.152,0.146,0.0,0.0,0.0,0.0,0.212,0.07,0.754,0.0,0.074,0.0,0.0,0.0,0.164,0.167,0.169,0.171,0.174,0.176
URY,Uruguay,renewables_share_energy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.814,99.663,99.172,98.848,99.854,100.0,100.0,100.0,100.0,99.788,99.93,99.246,100.0,99.926,100.0,100.0,100.0,99.836,99.833,99.831,99.829,99.826,99.824
URY,Uruguay,hydro_electricity,7.05,9.19,9.53,8.53,4.78,6.68,3.55,8.02,4.5,5.06,8.41,6.48,5.42,8.21,9.65,8.27,7.84,7.52,6.56,8.11,4.09,5.27,5.69,3.52,7.28,5.17,5.17,5.17,5.17,5.17,5.17
URY,Uruguay,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.27,0.41,0.42,0.46,0.48,0.5,0.49,0.53,0.547,0.566,0.586,0.605,0.624,0.644
URY,Uruguay,wind_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.11,0.14,0.73,2.07,2.99,3.77,4.73,4.75,5.48,4.99,4.78,4.76,4.75,4.803,4.781,4.759,4.736,4.714,4.692
URY,Uruguay,biofuel_electricity,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.14,0.87,0.81,1.1,1.13,1.32,1.46,1.92,2.41,2.45,2.57,2.55,2.51,2.73,2.79,2.52,3.08,3.78,3.526,3.686,3.845,4.004,4.163,4.322
URY,Uruguay,nuclear_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,Uruguay,coal_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,Uruguay,gas_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.08,0.09,0.01,0.0,0.0,0.0,0.0,0.03,0.01,0.12,0.0,0.01,0.0,0.0,0.0,0.023,0.024,0.024,0.025,0.026,0.026
